,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
1614,a100001281,2018-01-22,House Ads,control,False,English,English,24-30 years,2018-01-22,,Instagram,True
1615,a100001282,2018-01-23,Email,personalization,True,English,English,24-30 years,2018-01-23,,Email,True
1616,a100001282,2018-01-22,House Ads,control,False,English,Spanish,30-36 years,2018-01-23,,Email,True
1617,a100001283,2018-01-23,Push,personalization,True,English,English,30-36 years,2018-01-23,,Push,True
1618,a100001283,2018-01-22,Push,control,False,English,English,36-45 years,2018-01-23,,Push,True
1619,a100001284,2018-01-23,Facebook,personalization,True,English,English,36-45 years,2018-01-23,,Facebook,True
1620,a100001284,2018-01-23,Facebook,control,False,English,English,45-55 years,2018-01-23,,Facebook,True
1621,a100001285,2018-01-23,Instagram,personalization,True,English,English,45-55 years,2018-01-23,,Instagram,True
1622,a100001285,2018-01-23,Instagram,control,False,English,English,0-18 years,2018-01-23,,Instagram,True
1623,a100001286,2018-01-23,Facebook,personalization,True,English,English,55+ years,2018-01-23,,Facebook,True
1624,a100001286,2018-01-23,Instagram,control,False,English,English,19-24 years,2018-01-23,,Facebook,True
1625,a100001287,2018-01-24,Instagram,personalization,True,English,English,0-18 years,2018-01-24,,Instagram,True
1626,a100001287,2018-01-23,Facebook,control,False,English,English,24-30 years,2018-01-24,,Instagram,True
1627,a100001288,2018-01-24,Email,personalization,True,English,English,19-24 years,2018-01-24,,Email,True
1628,a100001288,2018-01-23,House Ads,control,False,English,Spanish,30-36 years,2018-01-24,,Email,True
1629,a100001289,2018-01-24,Push,personalization,True,English,English,24-30 years,2018-01-24,,Push,True
1630,a100001289,2018-01-23,House Ads,control,False,English,English,36-45 years,2018-01-24,,Push,True
1631,a100001290,2018-01-24,Facebook,personalization,True,English,English,0-18 years,2018-01-24,2018-02-10,Facebook,False
1632,a100001290,2018-01-23,House Ads,control,False,English,English,45-55 years,2018-01-24,2018-02-10,Facebook,False
1633,a100001291,2018-01-24,Instagram,personalization,True,English,English,19-24 years,2018-01-24,2018-05-01,Instagram,False
1634,a100001291,2018-01-24,Push,control,False,English,English,0-18 years,2018-01-24,2018-05-01,Instagram,False
1635,a100001292,2018-01-24,Facebook,personalization,True,English,English,24-30 years,2018-01-24,2018-03-03,Facebook,False
1636,a100001292,2018-01-24,Facebook,control,False,English,English,19-24 years,2018-01-24,2018-03-03,Facebook,False
1637,a100001293,2018-01-25,Instagram,personalization,True,English,English,19-24 years,2018-01-25,2018-02-07,Instagram,False
1638,a100001293,2018-01-24,Instagram,control,False,English,English,24-30 years,2018-01-25,2018-02-07,Instagram,False
1639,a100001294,2018-01-25,Instagram,personalization,True,English,English,24-30 years,2018-01-25,2018-03-18,Instagram,False
1640,a100001294,2018-01-24,Instagram,control,False,English,English,30-36 years,2018-01-25,2018-03-18,Instagram,False
1641,a100001295,2018-01-25,Facebook,personalization,True,English,English,19-24 years,2018-01-25,2018-03-11,Facebook,False
1642,a100001295,2018-01-24,Facebook,control,False,English,English,36-45 years,2018-01-25,2018-03-11,Facebook,False
1643,a100001296,2018-01-25,Instagram,personalization,True,English,English,24-30 years,2018-01-25,2018-05-02,Instagram,False
1644,a100001296,2018-01-24,House Ads,control,False,English,English,45-55 years,2018-01-25,2018-05-02,Instagram,False
1645,a100001297,2018-01-25,Email,personalization,True,English,English,19-24 years,2018-01-25,2018-02-08,Email,False
1646,a100001297,2018-01-24,House Ads,control,False,English,English,0-18 years,2018-01-25,2018-02-08,Email,False
1647,a100001298,2018-01-25,Push,personalization,True,English,English,24-30 years,2018-01-25,2018-03-22,Push,False
1648,a100001298,2018-01-24,House Ads,control,False,English,Spanish,19-24 years,2018-01-25,2018-03-22,Push,False
1649,a100001299,2018-01-26,Facebook,personalization,True,English,English,19-24 years,2018-01-26,,Facebook,True
1650,a100001299,2018-01-25,Push,control,False,English,English,24-30 years,2018-01-26,,Facebook,True
1651,a100001300,2018-01-26,Instagram,personalization,True,English,English,24-30 years,2018-01-26,,Instagram,True
1652,a100001300,2018-01-25,Facebook,control,False,English,English,30-36 years,2018-01-26,,Instagram,True
1653,a100001301,2018-01-26,Facebook,personalization,True,English,English,0-18 years,2018-01-26,,Facebook,True
1654,a100001301,2018-01-25,Instagram,control,False,English,English,36-45 years,2018-01-26,,Facebook,True
1655,a100001302,2018-01-26,Instagram,personalization,True,English,English,19-24 years,2018-01-26,,Instagram,True
1656,a100001302,2018-01-25,Instagram,control,False,English,English,45-55 years,2018-01-26,,Instagram,True
1657,a100001303,2018-01-26,Instagram,personalization,True,English,English,24-30 years,2018-01-26,,Instagram,True
1658,a100001303,2018-01-25,Facebook,control,False,English,English,0-18 years,2018-01-26,,Instagram,True
1659,a100001304,2018-01-27,Facebook,personalization,True,English,English,30-36 years,2018-01-27,2018-04-23,Facebook,False
1660,a100001304,2018-01-25,House Ads,control,False,English,English,19-24 years,2018-01-27,2018-04-23,Facebook,False
1661,a100001305,2018-01-27,Instagram,personalization,True,English,English,36-45 years,2018-01-27,2018-02-19,Instagram,False
1662,a100001305,2018-01-25,House Ads,control,False,English,Spanish,24-30 years,2018-01-27,2018-02-19,Instagram,False
1663,a100001306,2018-01-27,Email,personalization,True,English,English,45-55 years,2018-01-27,2018-02-17,Email,False
1664,a100001306,2018-01-26,House Ads,control,False,English,English,30-36 years,2018-01-27,2018-02-17,Email,False
1665,a100001307,2018-01-27,Push,personalization,True,English,English,55+ years,2018-01-27,2018-04-22,Push,False
1666,a100001307,2018-01-26,Push,control,False,English,English,36-45 years,2018-01-27,2018-04-22,Push,False
1667,a100001308,2018-01-27,Facebook,personalization,True,English,English,0-18 years,2018-01-27,2018-02-23,Facebook,False
1668,a100001308,2018-01-26,Facebook,control,False,English,English,45-55 years,2018-01-27,2018-02-23,Facebook,False
1669,a100001309,2018-01-27,Instagram,personalization,True,English,English,19-24 years,2018-01-27,2018-02-07,Instagram,False
1670,a100001309,2018-01-26,Instagram,control,False,English,English,0-18 years,2018-01-27,2018-02-07,Instagram,False
1671,a100001310,2018-01-28,Facebook,personalization,True,English,English,24-30 years,2018-01-28,2018-02-14,Facebook,False
1672,a100001310,2018-01-26,Instagram,control,False,English,English,19-24 years,2018-01-28,2018-02-14,Facebook,False
1673,a100001311,2018-01-28,Instagram,personalization,True,English,English,0-18 years,2018-01-28,2018-03-23,Instagram,False
1674,a100001311,2018-01-26,Facebook,control,False,English,English,24-30 years,2018-01-28,2018-03-23,Instagram,False
1675,a100001312,2018-01-28,Email,personalization,True,English,English,19-24 years,2018-01-28,2018-03-06,Email,False
1676,a100001312,2018-01-26,House Ads,control,False,English,English,30-36 years,2018-01-28,2018-03-06,Email,False
1677,a100001313,2018-01-28,Push,personalization,True,English,English,24-30 years,2018-01-28,,Push,True
1678,a100001313,2018-01-27,House Ads,control,False,English,English,36-45 years,2018-01-28,,Push,True
1679,a100001314,2018-01-28,Facebook,personalization,True,English,English,19-24 years,2018-01-28,,Facebook,True
1680,a100001314,2018-01-27,House Ads,control,False,English,English,45-55 years,2018-01-28,,Facebook,True
1681,a100001315,2018-01-28,Instagram,personalization,True,English,English,24-30 years,2018-01-28,,Instagram,True
1682,a100001315,2018-01-27,Push,control,False,English,English,0-18 years,2018-01-28,,Instagram,True
1683,a100001316,2018-01-29,Facebook,personalization,True,English,English,19-24 years,2018-01-29,,Facebook,True
1684,a100001316,2018-01-27,Facebook,control,False,English,English,19-24 years,2018-01-29,,Facebook,True
1685,a100001317,2018-01-29,Instagram,personalization,True,English,English,24-30 years,2018-01-29,,Instagram,True
1686,a100001317,2018-01-27,Instagram,control,False,English,English,24-30 years,2018-01-29,,Instagram,True
1687,a100001318,2018-01-29,Instagram,personalization,True,English,English,19-24 years,2018-01-29,,Instagram,True
1688,a100001318,2018-01-27,Instagram,control,False,English,English,30-36 years,2018-01-29,,Instagram,True
1689,a100001319,2018-01-29,Facebook,personalization,True,English,English,24-30 years,2018-01-29,,Facebook,True
1690,a100001319,2018-01-27,Facebook,control,False,English,English,36-45 years,2018-01-29,,Facebook,True
1691,a100001320,2018-01-29,Instagram,personalization,True,English,English,19-24 years,2018-01-29,,Instagram,True
1692,a100001320,2018-01-28,House Ads,control,False,English,English,45-55 years,2018-01-29,,Instagram,True
1693,a100001321,2018-01-29,Email,personalization,True,English,English,24-30 years,2018-01-29,,Email,True
1694,a100001321,2018-01-28,House Ads,control,False,English,English,0-18 years,2018-01-29,,Email,True
1695,a100001322,2018-01-30,Push,personalization,True,English,English,0-18 years,2018-01-30,,Push,True
1696,a100001322,2018-01-28,House Ads,control,False,English,English,19-24 years,2018-01-30,,Push,True
1697,a100001323,2018-01-30,Facebook,personalization,True,English,English,19-24 years,2018-01-30,,Facebook,True
1698,a100001323,2018-01-28,Push,control,False,English,English,24-30 years,2018-01-30,,Facebook,True
1699,a100001324,2018-01-30,Instagram,personalization,True,English,English,24-30 years,2018-01-30,,Instagram,True
1700,a100001324,2018-01-28,Facebook,control,False,English,English,30-36 years,2018-01-30,,Instagram,True
1701,a100001325,2018-01-30,Facebook,personalization,True,English,English,30-36 years,2018-01-30,,Facebook,True
1702,a100001325,2018-01-28,Instagram,control,False,English,English,36-45 years,2018-01-30,,Facebook,True
1703,a100001326,2018-01-30,Instagram,personalization,True,English,English,36-45 years,2018-01-30,,Instagram,True
1704,a100001326,2018-01-28,Instagram,control,False,English,English,45-55 years,2018-01-30,,Instagram,True
1705,a100001327,2018-01-30,Instagram,personalization,True,English,English,45-55 years,2018-01-30,,Instagram,True
1706,a100001327,2018-01-29,Facebook,control,False,English,English,0-18 years,2018-01-30,,Instagram,True
1707,a100001328,2018-01-31,Facebook,personalization,True,English,English,55+ years,2018-01-31,,Facebook,True
1708,a100001328,2018-01-29,House Ads,control,False,English,English,19-24 years,2018-01-31,,Facebook,True
1709,a100001329,2018-01-31,Instagram,personalization,True,English,English,0-18 years,2018-01-31,,Instagram,True
1710,a100001329,2018-01-29,House Ads,control,False,English,English,24-30 years,2018-01-31,,Instagram,True
1711,a100001330,2018-01-31,Email,personalization,True,English,English,19-24 years,2018-01-31,,Email,True
1712,a100001330,2018-01-29,House Ads,control,False,English,Spanish,30-36 years,2018-01-31,,Email,True
1713,a100001331,2018-01-31,Push,personalization,True,English,English,24-30 years,2018-01-31,,Push,True
1714,a100001331,2018-01-29,Push,control,False,English,English,36-45 years,2018-01-31,,Push,True
1715,a100001332,2018-01-31,Facebook,personalization,True,English,English,0-18 years,2018-01-31,,Facebook,True
1716,a100001332,2018-01-29,Facebook,control,False,English,English,45-55 years,2018-01-31,,Facebook,True
1717,a100001333,2018-01-31,Instagram,personalization,True,English,English,19-24 years,2018-01-31,,Instagram,True
1718,a100001333,2018-01-29,Instagram,control,False,English,English,0-18 years,2018-01-31,,Instagram,True
1719,a100001334,2018-01-31,Facebook,personalization,True,English,English,24-30 years,2018-01-31,,Facebook,True
1720,a100001334,2018-01-30,Instagram,control,False,English,English,19-24 years,2018-01-31,,Facebook,True
1721,a100001335,2018-01-01,Instagram,personalization,True,English,English,19-24 years,2018-01-01,,Instagram,True
1722,a100001335,2018-01-30,Facebook,control,False,English,English,24-30 years,2018-01-01,,Instagram,True
1723,a100001336,2018-01-02,Email,personalization,True,English,English,24-30 years,2018-01-02,,Email,True
1724,a100001336,2018-01-30,House Ads,control,False,English,English,30-36 years,2018-01-02,,Email,True
1725,a100001337,2018-01-03,Push,personalization,True,English,English,19-24 years,2018-01-03,,Push,True
1726,a100001337,2018-01-30,House Ads,control,False,English,Spanish,36-45 years,2018-01-03,,Push,True
1727,a100001338,2018-01-04,Facebook,personalization,True,English,English,24-30 years,2018-01-04,,Facebook,True
1728,a100001338,2018-01-30,House Ads,control,False,English,English,45-55 years,2018-01-04,,Facebook,True
1729,a100001339,2018-01-05,Instagram,personalization,True,English,English,19-24 years,2018-01-05,,Instagram,True
1730,a100001339,2018-01-30,Push,control,False,English,English,0-18 years,2018-01-05,,Instagram,True
1731,a100001340,2018-01-06,Facebook,personalization,True,English,English,24-30 years,2018-01-06,,Facebook,True
1732,a100001340,2018-01-30,Facebook,control,False,English,English,19-24 years,2018-01-06,,Facebook,True
1733,a100001341,2018-01-07,Instagram,personalization,True,English,English,19-24 years,2018-01-07,,Instagram,True
1734,a100001341,2018-01-31,Instagram,control,False,English,English,24-30 years,2018-01-07,,Instagram,True
1735,a100001342,2018-01-08,Instagram,personalization,True,English,English,24-30 years,2018-01-08,2018-01-16,Instagram,False
1736,a100001342,2018-01-31,Instagram,control,False,English,English,30-36 years,2018-01-08,2018-01-16,Instagram,False
1737,a100001343,2018-01-09,Facebook,personalization,True,English,English,0-18 years,2018-01-09,2018-03-31,Facebook,False
1738,a100001343,2018-01-31,Facebook,control,False,English,English,36-45 years,2018-01-09,2018-03-31,Facebook,False
1739,a100001344,2018-01-10,Instagram,personalization,True,English,English,19-24 years,2018-01-10,2018-02-11,Instagram,False
1740,a100001344,2018-01-31,House Ads,control,False,English,English,45-55 years,2018-01-10,2018-02-11,Instagram,False
1741,a100001345,2018-01-11,Email,personalization,True,English,English,24-30 years,2018-01-11,2018-02-25,Email,False
1742,a100001345,2018-01-31,House Ads,control,False,English,English,0-18 years,2018-01-11,2018-02-25,Email,False
1743,a100001346,2018-01-12,Push,personalization,True,English,English,30-36 years,2018-01-12,2018-03-25,Push,False
1744,a100001346,2018-01-31,House Ads,control,False,Spanish,Spanish,19-24 years,2018-01-12,2018-03-25,Push,False
1745,a100001347,2018-01-13,Facebook,personalization,True,English,English,36-45 years,2018-01-13,2018-02-02,Facebook,False
1746,a100001347,2018-01-31,Push,control,False,English,English,24-30 years,2018-01-13,2018-02-02,Facebook,False
1747,a100001348,2018-01-14,Instagram,personalization,True,English,English,45-55 years,2018-01-14,2018-03-05,Instagram,False
1748,a100001348,2018-01-01,Facebook,control,False,English,English,30-36 years,2018-01-14,2018-03-05,Instagram,False
1749,a100001349,2018-01-15,Facebook,personalization,True,English,English,55+ years,2018-01-15,2018-04-11,Facebook,False
1750,a100001349,2018-01-01,Instagram,control,False,English,English,36-45 years,2018-01-15,2018-04-11,Facebook,False
